saldo_cuenta,meses,historia_crediticia,uso,cantidad,saldo_cuenta_ahorro,años_trabajando,tasa_de_interes,genero_estado_civil,aval,años_actual_domicilio,activos,edad,planes_de_pago,casa,numero_creditos,situacion_laboral,dependientes_economicos,telefono,extranjero,credito_pagado
sin_cuenta,24,no_ha_pagado,coche_usado,5804,mas_de_1000,1_a_4,4,hombre_soltero,,2,bienes_raices,27,,propia,2,gobierno,1,0,1,1
sin_cuenta,18,pago_retrasado,poner_negocio,2169,menor_100,1_a_4,4,hombre_divorciado,,2,otro_tipo,28,,propia,1,gobierno,1,1,1,0
menor_a_cero,24,pago_algun_credito,TV,2439,menor_100,menor_a_1,4,mujer_no_soltera,,4,bienes_raices,35,,propia,1,gobierno,1,1,1,0
sin_cuenta,27,no_ha_pagado,mobiliario,4526,mas_de_1000,menor_a_1,4,hombre_soltero,,2,bienes_raices,32,departamental,propia,2,obrero,2,1,1,1
sin_cuenta,10,pago_algun_credito,mobiliario,2210,menor_100,1_a_4,2,hombre_soltero,,2,bienes_raices,25,bancario,renta,1,obrero,1,0,1,0
sin_cuenta,15,pago_algun_credito,mobiliario,2221,500_a_1000,1_a_4,2,mujer_no_soltera,,4,otro_tipo,20,,renta,1,gobierno,1,0,1,1
menor_a_cero,18,pago_algun_credito,TV,2389,menor_100,menor_a_1,4,mujer_no_soltera,,1,otro_tipo,27,departamental,propia,1,gobierno,1,0,1,1
sin_cuenta,12,no_ha_pagado,mobiliario,3331,menor_100,mas_de_7,2,hombre_soltero,,4,seguro_vida,42,departamental,propia,1,gobierno,1,0,1,1
sin_cuenta,36,pago_algun_credito,poner_negocio,7409,,mas_de_7,3,hombre_soltero,,2,seguro_vida,37,,propia,2,gobierno,1,0,1,1
menor_a_cero,12,pago_algun_credito,mobiliario,652,menor_100,mas_de_7,4,mujer_no_soltera,,4,seguro_vida,24,,renta,1,gobierno,1,0,1,1
sin_cuenta,36,pago_retrasado,mobiliario,7678,500_a_1000,4_a_7,2,mujer_no_soltera,,4,otro_tipo,40,,propia,2,gobierno,1,1,1,1
mas_de_200,6,no_ha_pagado,coche_nuevo,1343,menor_100,mas_de_7,1,hombre_soltero,,4,bienes_raices,46,,propia,2,gobierno,2,0,0,1
menor_a_cero,24,no_ha_pagado,poner_negocio,1382,100_a_500,4_a_7,4,hombre_soltero,,1,bienes_raices,26,,propia,2,gobierno,1,1,1,1
sin_cuenta,15,pago_algun_credito,utensilios_hogar,874,,menor_a_1,4,mujer_no_soltera,,1,bienes_raices,24,,propia,1,gobierno,1,0,1,1
menor_a_cero,12,pago_algun_credito,mobiliario,3590,menor_100,1_a_4,2,hombre_soltero,,2,seguro_vida,29,,propia,1,obrero,2,0,1,1
cero_a_200,11,no_ha_pagado,coche_nuevo,1322,mas_de_1000,1_a_4,4,mujer_no_soltera,,4,otro_tipo,40,,propia,2,gobierno,1,0,1,1
menor_a_cero,18,pago_todos,TV,1940,menor_100,menor_a_1,3,hombre_soltero,,4,sin_activos,36,bancario,prestada,1,administrativo,1,1,1,1
sin_cuenta,36,pago_algun_credito,TV,3595,menor_100,mas_de_7,4,hombre_soltero,,2,otro_tipo,28,,propia,1,gobierno,1,0,1,1
menor_a_cero,9,pago_algun_credito,coche_nuevo,1422,menor_100,menor_a_1,3,hombre_soltero,,2,sin_activos,27,,prestada,1,administrativo,1,1,1,0
sin_cuenta,30,no_ha_pagado,TV,6742,,4_a_7,2,hombre_soltero,,3,seguro_vida,36,,propia,2,gobierno,1,0,1,1
sin_cuenta,24,pago_algun_credito,coche_usado,7814,menor_100,4_a_7,3,hombre_soltero,,3,otro_tipo,38,,propia,1,administrativo,1,1,1,1
sin_cuenta,24,pago_algun_credito,coche_usado,9277,,1_a_4,2,hombre_divorciado,,4,sin_activos,48,,prestada,1,gobierno,1,1,1,1
cero_a_200,30,no_ha_pagado,coche_nuevo,2181,,mas_de_7,4,hombre_soltero,,4,bienes_raices,36,,propia,2,gobierno,1,0,1,1
sin_cuenta,18,no_ha_pagado,TV,1098,menor_100,desempleado,4,mujer_no_soltera,,4,otro_tipo,65,,propia,2,desempleado,1,0,1,1
cero_a_200,24,pago_algun_credito,mobiliario,4057,menor_100,4_a_7,3,hombre_divorciado,,3,otro_tipo,43,,propia,1,gobierno,1,1,1,0
menor_a_cero,12,pago_algun_credito,colegiaturas,795,menor_100,menor_a_1,4,mujer_no_soltera,,4,seguro_vida,53,,propia,1,gobierno,1,0,1,0
cero_a_200,24,no_ha_pagado,poner_negocio,2825,,4_a_7,4,hombre_soltero,,3,sin_activos,34,,propia,2,gobierno,2,1,1,1
cero_a_200,48,pago_algun_credito,poner_negocio,15672,menor_100,1_a_4,2,hombre_soltero,,2,otro_tipo,23,,propia,1,gobierno,1,1,1,0
sin_cuenta,36,no_ha_pagado,coche_nuevo,6614,menor_100,mas_de_7,4,hombre_soltero,,4,otro_tipo,34,,propia,2,administrativo,1,1,1,1
sin_cuenta,28,pago_todos,coche_usado,7824,,menor_a_1,3,hombre_soltero,aval,4,bienes_raices,40,bancario,renta,2,gobierno,2,1,1,1
menor_a_cero,27,no_ha_pagado,poner_negocio,2442,menor_100,mas_de_7,4,hombre_soltero,,4,otro_tipo,43,departamental,propia,4,administrativo,2,1,1,1
sin_cuenta,15,no_ha_pagado,TV,1829,menor_100,mas_de_7,4,hombre_soltero,,4,otro_tipo,46,,propia,2,gobierno,1,1,1,1
menor_a_cero,12,no_ha_pagado,coche_nuevo,2171,menor_100,1_a_4,4,hombre_soltero,,4,seguro_vida,38,bancario,propia,2,obrero,1,0,0,1
cero_a_200,36,no_ha_pagado,coche_usado,5800,menor_100,1_a_4,3,hombre_soltero,,4,otro_tipo,34,,propia,2,gobierno,1,1,1,1
sin_cuenta,18,no_ha_pagado,TV,1169,,1_a_4,4,hombre_soltero,,3,seguro_vida,29,,propia,2,gobierno,1,1,1,1
sin_cuenta,36,pago_retrasado,coche_usado,8947,,4_a_7,3,hombre_soltero,,2,otro_tipo,31,departamental,propia,1,administrativo,2,1,1,1
menor_a_cero,21,pago_algun_credito,TV,2606,menor_100,menor_a_1,4,mujer_no_soltera,,4,seguro_vida,28,,renta,1,administrativo,1,1,1,1
sin_cuenta,12,no_ha_pagado,mobiliario,1592,mas_de_1000,4_a_7,3,mujer_no_soltera,,2,seguro_vida,35,,propia,1,gobierno,1,0,0,1
sin_cuenta,15,pago_algun_credito,mobiliario,2186,,4_a_7,1,mujer_no_soltera,,4,bienes_raices,33,bancario,renta,1,obrero,1,0,1,1
menor_a_cero,18,pago_algun_credito,mobiliario,4153,menor_100,1_a_4,2,hombre_soltero,,3,otro_tipo,42,,propia,1,gobierno,1,0,1,0
menor_a_cero,16,no_ha_pagado,coche_nuevo,2625,menor_100,mas_de_7,2,hombre_soltero,aval,4,seguro_vida,43,bancario,renta,1,gobierno,1,1,1,0
sin_cuenta,20,no_ha_pagado,coche_nuevo,3485,,menor_a_1,2,hombre_divorciado,,4,bienes_raices,44,,propia,2,gobierno,1,1,1,1
sin_cuenta,36,no_ha_pagado,coche_usado,10477,,mas_de_7,2,hombre_soltero,,4,sin_activos,42,,prestada,2,gobierno,1,0,1,1
sin_cuenta,15,pago_algun_credito,TV,1386,,1_a_4,4,hombre_divorciado,,2,bienes_raices,40,,renta,1,gobierno,1,1,1,1
sin_cuenta,24,pago_algun_credito,TV,1278,menor_100,mas_de_7,4,hombre_soltero,,1,bienes_raices,36,,propia,1,administrativo,1,1,1,1
menor_a_cero,12,pago_algun_credito,TV,1107,menor_100,1_a_4,2,hombre_soltero,,2,bienes_raices,20,,renta,1,administrativo,2,1,1,1
menor_a_cero,21,pago_algun_credito,coche_nuevo,3763,,4_a_7,2,hombre_soltero,,2,bienes_raices,24,,propia,1,obrero,1,0,0,1
cero_a_200,36,pago_algun_credito,colegiaturas,3711,,1_a_4,2,hombre_divorciado,,2,otro_tipo,27,,propia,1,gobierno,1,0,1,1
sin_cuenta,15,pago_retrasado,coche_usado,3594,menor_100,menor_a_1,1,mujer_no_soltera,,2,seguro_vida,46,,propia,2,obrero,1,0,1,1
cero_a_200,9,pago_algun_credito,coche_nuevo,3195,,1_a_4,1,mujer_no_soltera,,2,bienes_raices,33,,propia,1,obrero,1,0,1,1
sin_cuenta,36,pago_retrasado,TV,4454,menor_100,1_a_4,4,mujer_no_soltera,,4,bienes_raices,34,,propia,2,gobierno,1,0,1,1
cero_a_200,24,no_ha_pagado,mobiliario,4736,menor_100,menor_a_1,2,mujer_no_soltera,,4,otro_tipo,25,bancario,propia,1,obrero,1,0,1,0
cero_a_200,30,pago_algun_credito,TV,2991,,mas_de_7,2,mujer_no_soltera,,4,otro_tipo,25,,propia,1,gobierno,1,0,1,1
sin_cuenta,11,pago_algun_credito,poner_negocio,2142,mas_de_1000,mas_de_7,1,hombre_divorciado,,2,bienes_raices,28,,propia,1,gobierno,1,1,1,1
menor_a_cero,24,pago_todos,poner_negocio,3161,menor_100,1_a_4,4,hombre_soltero,,2,seguro_vida,31,,renta,1,gobierno,1,1,1,0
cero_a_200,48,sin_creditos,otros,18424,menor_100,1_a_4,1,mujer_no_soltera,,2,seguro_vida,32,bancario,propia,1,administrativo,1,1,0,0
sin_cuenta,10,pago_algun_credito,coche_usado,2848,100_a_500,1_a_4,1,hombre_soltero,,2,bienes_raices,32,,propia,1,gobierno,2,0,1,1
menor_a_cero,6,pago_algun_credito,coche_nuevo,14896,menor_100,mas_de_7,1,hombre_soltero,,4,sin_activos,68,bancario,propia,1,administrativo,1,1,1,0
menor_a_cero,24,pago_algun_credito,mobiliario,2359,100_a_500,desempleado,1,hombre_divorciado,,1,seguro_vida,33,,propia,1,gobierno,1,0,1,0
menor_a_cero,24,pago_algun_credito,mobiliario,3345,menor_100,mas_de_7,4,hombre_soltero,,2,seguro_vida,39,,renta,1,administrativo,1,1,1,0
sin_cuenta,18,no_ha_pagado,mobiliario,1817,menor_100,1_a_4,4,mujer_no_soltera,,2,sin_activos,28,,propia,2,gobierno,1,0,1,1
sin_cuenta,48,pago_retrasado,TV,12749,500_a_1000,4_a_7,4,hombre_soltero,,1,otro_tipo,37,,propia,1,administrativo,1,1,1,1
menor_a_cero,9,pago_algun_credito,TV,1366,menor_100,menor_a_1,3,mujer_no_soltera,,4,seguro_vida,22,,renta,1,gobierno,1,0,1,0
cero_a_200,12,pago_algun_credito,coche_nuevo,2002,menor_100,4_a_7,3,hombre_soltero,,4,seguro_vida,30,,renta,1,gobierno,2,1,1,1
menor_a_cero,24,pago_todos,mobiliario,6872,menor_100,menor_a_1,2,hombre_divorciado,,1,seguro_vida,55,bancario,propia,1,gobierno,1,1,1,0
menor_a_cero,12,pago_todos,coche_nuevo,697,menor_100,menor_a_1,4,hombre_soltero,,2,otro_tipo,46,bancario,propia,2,gobierno,1,1,1,0
menor_a_cero,18,no_ha_pagado,mobiliario,1049,menor_100,menor_a_1,4,mujer_no_soltera,,4,seguro_vida,21,,renta,1,gobierno,1,0,1,1
menor_a_cero,48,pago_algun_credito,coche_usado,10297,menor_100,4_a_7,4,hombre_soltero,,4,sin_activos,39,departamental,prestada,3,gobierno,2,1,1,0
sin_cuenta,30,pago_algun_credito,TV,1867,,mas_de_7,4,hombre_soltero,,4,otro_tipo,58,,propia,1,gobierno,1,1,1,1
menor_a_cero,12,pago_retrasado,coche_nuevo,1344,menor_100,1_a_4,4,hombre_soltero,,2,bienes_raices,43,,propia,2,obrero,2,0,1,1
menor_a_cero,24,pago_algun_credito,mobiliario,1747,menor_100,menor_a_1,4,hombre_soltero,,1,seguro_vida,24,,propia,1,obrero,1,0,0,1
cero_a_200,9,pago_algun_credito,TV,1670,menor_100,menor_a_1,4,mujer_no_soltera,,2,otro_tipo,22,,propia,1,gobierno,1,1,1,0
sin_cuenta,9,no_ha_pagado,coche_nuevo,1224,menor_100,1_a_4,3,hombre_soltero,,1,bienes_raices,30,,propia,2,gobierno,1,0,1,1
sin_cuenta,12,no_ha_pagado,TV,522,500_a_1000,mas_de_7,4,hombre_soltero,,4,seguro_vida,42,,propia,2,gobierno,2,1,1,1
menor_a_cero,12,pago_algun_credito,TV,1498,menor_100,1_a_4,4,mujer_no_soltera,,1,otro_tipo,23,bancario,propia,1,gobierno,1,0,1,1
cero_a_200,30,pago_retrasado,TV,1919,100_a_500,menor_a_1,4,hombre_soltero,,3,sin_activos,30,departamental,propia,2,administrativo,1,0,1,0
mas_de_200,9,pago_algun_credito,TV,745,menor_100,1_a_4,3,mujer_no_soltera,,2,bienes_raices,28,,propia,1,obrero,1,0,1,0
cero_a_200,6,pago_algun_credito,TV,2063,menor_100,menor_a_1,4,hombre_divorciado,,3,otro_tipo,30,,renta,1,administrativo,1,1,1,1
cero_a_200,60,pago_algun_credito,colegiaturas,6288,menor_100,1_a_4,4,hombre_soltero,,4,sin_activos,42,,prestada,1,gobierno,1,0,1,0
sin_cuenta,24,no_ha_pagado,coche_usado,6842,,1_a_4,2,hombre_soltero,,4,seguro_vida,46,,propia,2,administrativo,2,1,1,1
sin_cuenta,12,pago_algun_credito,coche_nuevo,3527,,menor_a_1,2,hombre_soltero,,3,seguro_vida,45,,propia,1,administrativo,2,1,1,1
sin_cuenta,10,pago_algun_credito,coche_nuevo,1546,menor_100,1_a_4,3,hombre_soltero,,2,bienes_raices,31,,propia,1,obrero,2,0,0,1
sin_cuenta,24,pago_algun_credito,mobiliario,929,,4_a_7,4,hombre_soltero,,2,otro_tipo,31,departamental,propia,1,gobierno,1,1,1,1
sin_cuenta,4,no_ha_pagado,coche_nuevo,1455,menor_100,4_a_7,2,hombre_soltero,,1,bienes_raices,42,,propia,3,obrero,2,0,1,1
menor_a_cero,15,pago_algun_credito,mobiliario,1845,menor_100,menor_a_1,4,mujer_no_soltera,aval,1,seguro_vida,46,,renta,1,gobierno,1,0,1,1
cero_a_200,48,sin_creditos,coche_nuevo,8358,500_a_1000,menor_a_1,1,mujer_no_soltera,,1,otro_tipo,30,,propia,2,gobierno,1,0,1,1
menor_a_cero,24,pago_todos,mobiliario,3349,500_a_1000,menor_a_1,4,hombre_soltero,,4,sin_activos,30,,prestada,1,gobierno,2,1,1,0
sin_cuenta,12,pago_algun_credito,coche_nuevo,2859,,desempleado,4,hombre_soltero,,4,sin_activos,38,,propia,1,administrativo,1,1,1,1
sin_cuenta,18,pago_algun_credito,mobiliario,1533,menor_100,menor_a_1,4,hombre_divorciado,,1,seguro_vida,43,,propia,1,obrero,2,0,1,0
sin_cuenta,24,pago_algun_credito,TV,3621,100_a_500,mas_de_7,2,hombre_soltero,,4,otro_tipo,31,,propia,2,gobierno,1,0,1,0
cero_a_200,18,no_ha_pagado,poner_negocio,3590,menor_100,desempleado,3,hombre_divorciado,,3,otro_tipo,40,,propia,3,desempleado,2,1,1,1
menor_a_cero,36,pago_retrasado,poner_negocio,2145,menor_100,4_a_7,2,hombre_soltero,,1,otro_tipo,24,,propia,2,gobierno,1,1,1,0
cero_a_200,24,pago_algun_credito,coche_usado,4113,500_a_1000,menor_a_1,3,mujer_no_soltera,,4,otro_tipo,28,,renta,1,gobierno,1,0,1,0
sin_cuenta,36,pago_algun_credito,mobiliario,10974,menor_100,desempleado,4,mujer_no_soltera,,2,otro_tipo,26,,propia,2,administrativo,1,1,1,0
menor_a_cero,12,pago_algun_credito,coche_nuevo,1893,menor_100,1_a_4,4,mujer_no_soltera,aval,4,seguro_vida,29,,propia,1,gobierno,1,1,1,1
menor_a_cero,24,no_ha_pagado,TV,1231,mas_de_1000,mas_de_7,4,mujer_no_soltera,,4,seguro_vida,57,,renta,2,administrativo,1,1,1,1
mas_de_200,30,no_ha_pagado,TV,3656,,mas_de_7,4,hombre_soltero,,4,seguro_vida,49,departamental,propia,2,obrero,1,0,1,1
cero_a_200,9,no_ha_pagado,TV,1154,menor_100,mas_de_7,2,hombre_soltero,,4,bienes_raices,37,,propia,3,obrero,1,0,1,1
menor_a_cero,28,pago_algun_credito,coche_nuevo,4006,menor_100,1_a_4,3,hombre_soltero,,2,otro_tipo,45,,propia,1,obrero,1,0,1,0
cero_a_200,24,pago_algun_credito,mobiliario,3069,100_a_500,mas_de_7,4,hombre_soltero,,4,sin_activos,30,,prestada,1,gobierno,1,0,1,1
sin_cuenta,6,no_ha_pagado,TV,1740,menor_100,mas_de_7,2,hombre_divorciado,,2,bienes_raices,30,,renta,2,gobierno,1,0,1,1
cero_a_200,21,pago_retrasado,coche_nuevo,2353,menor_100,1_a_4,1,hombre_divorciado,,4,seguro_vida,47,,propia,2,gobierno,1,0,1,1
sin_cuenta,15,pago_algun_credito,coche_nuevo,3556,,1_a_4,3,hombre_soltero,,2,sin_activos,29,,propia,1,gobierno,1,0,1,1
sin_cuenta,24,pago_algun_credito,TV,2397,500_a_1000,mas_de_7,3,hombre_soltero,,2,otro_tipo,35,bancario,propia,2,gobierno,1,1,1,0
cero_a_200,6,pago_algun_credito,reparaciones,454,menor_100,menor_a_1,3,hombre_divorciado,,1,seguro_vida,22,,propia,1,obrero,1,0,1,1
cero_a_200,30,pago_algun_credito,TV,1715,,1_a_4,4,mujer_no_soltera,,1,otro_tipo,26,,propia,1,gobierno,1,0,1,1
cero_a_200,27,no_ha_pagado,TV,2520,500_a_1000,1_a_4,4,hombre_soltero,,2,seguro_vida,23,,propia,2,obrero,1,0,1,0
sin_cuenta,15,pago_algun_credito,TV,3568,menor_100,mas_de_7,4,mujer_no_soltera,,2,otro_tipo,54,bancario,renta,1,administrativo,1,1,1,1
sin_cuenta,42,pago_algun_credito,TV,7166,,4_a_7,2,hombre_divorciado,,4,seguro_vida,29,,renta,1,gobierno,1,1,1,1
menor_a_cero,11,no_ha_pagado,coche_nuevo,3939,menor_100,1_a_4,1,hombre_soltero,,2,bienes_raices,40,,propia,2,obrero,2,0,1,1
cero_a_200,15,pago_algun_credito,reparaciones,1514,100_a_500,1_a_4,4,hombre_soltero,aval,2,bienes_raices,22,,propia,1,gobierno,1,0,1,1
sin_cuenta,24,pago_algun_credito,coche_nuevo,7393,menor_100,1_a_4,1,hombre_soltero,,4,seguro_vida,43,,propia,1,obrero,2,0,1,1
menor_a_cero,24,pago_todos,coche_nuevo,1193,menor_100,desempleado,1,mujer_no_soltera,,4,sin_activos,29,,renta,2,desempleado,1,0,1,0
menor_a_cero,60,pago_algun_credito,poner_negocio,7297,menor_100,mas_de_7,4,hombre_soltero,,4,sin_activos,36,,renta,1,gobierno,1,0,1,0
sin_cuenta,30,no_ha_pagado,TV,2831,menor_100,1_a_4,4,mujer_no_soltera,,2,otro_tipo,33,,propia,1,gobierno,1,1,1,1
mas_de_200,24,pago_algun_credito,TV,1258,500_a_1000,1_a_4,3,mujer_no_soltera,,3,otro_tipo,57,,propia,1,obrero,1,0,1,1
cero_a_200,6,pago_algun_credito,TV,753,menor_100,1_a_4,2,mujer_no_soltera,aval,3,bienes_raices,64,,propia,1,gobierno,1,0,1,1
cero_a_200,18,pago_retrasado,poner_negocio,2427,,mas_de_7,4,hombre_soltero,,2,seguro_vida,42,,propia,2,gobierno,1,0,1,1
sin_cuenta,24,pago_retrasado,coche_nuevo,2538,menor_100,mas_de_7,4,hombre_soltero,,4,otro_tipo,47,,propia,2,obrero,2,0,1,0
cero_a_200,15,pago_todos,coche_nuevo,1264,100_a_500,1_a_4,2,hombre_divorciado,,2,seguro_vida,25,,renta,1,gobierno,1,0,1,0
cero_a_200,30,no_ha_pagado,mobiliario,8386,menor_100,4_a_7,2,hombre_soltero,,2,seguro_vida,49,,propia,1,gobierno,1,0,1,0
sin_cuenta,48,pago_algun_credito,poner_negocio,4844,menor_100,desempleado,3,hombre_soltero,,2,otro_tipo,33,bancario,renta,1,administrativo,1,1,1,0
mas_de_200,21,pago_algun_credito,coche_nuevo,2923,100_a_500,1_a_4,1,mujer_no_soltera,,1,otro_tipo,28,bancario,propia,1,administrativo,1,1,1,1
menor_a_cero,36,pago_algun_credito,coche_usado,8229,menor_100,1_a_4,2,hombre_soltero,,2,seguro_vida,26,,propia,1,gobierno,2,0,1,0
sin_cuenta,24,no_ha_pagado,mobiliario,2028,menor_100,4_a_7,2,hombre_soltero,,2,seguro_vida,30,,propia,2,obrero,1,0,1,1
menor_a_cero,15,no_ha_pagado,mobiliario,1433,menor_100,1_a_4,4,mujer_no_soltera,,3,seguro_vida,25,,renta,2,gobierno,1,0,1,1
mas_de_200,42,sin_creditos,poner_negocio,6289,menor_100,menor_a_1,2,hombre_divorciado,,1,seguro_vida,33,,propia,2,gobierno,1,0,1,1
sin_cuenta,13,pago_algun_credito,TV,1409,100_a_500,desempleado,2,mujer_no_soltera,,4,bienes_raices,64,,propia,1,gobierno,1,0,1,1
menor_a_cero,24,pago_algun_credito,coche_usado,6579,menor_100,desempleado,4,hombre_soltero,,2,sin_activos,29,,prestada,1,administrativo,1,1,1,1
cero_a_200,24,no_ha_pagado,TV,1743,menor_100,mas_de_7,4,hombre_soltero,,2,seguro_vida,48,,propia,2,obrero,1,0,1,1
sin_cuenta,12,no_ha_pagado,colegiaturas,3565,,menor_a_1,2,hombre_soltero,,1,seguro_vida,37,,propia,2,obrero,2,0,1,1
sin_cuenta,15,pago_todos,TV,1569,100_a_500,mas_de_7,4,hombre_soltero,,4,otro_tipo,34,bancario,propia,1,obrero,2,0,1,1
menor_a_cero,18,pago_algun_credito,TV,1936,,4_a_7,2,hombre_divorciado,,4,otro_tipo,23,,renta,2,obrero,1,0,1,1
menor_a_cero,36,pago_algun_credito,mobiliario,3959,menor_100,desempleado,4,hombre_soltero,,3,seguro_vida,30,,propia,1,administrativo,1,1,1,1
sin_cuenta,12,pago_algun_credito,coche_nuevo,2390,,mas_de_7,4,hombre_soltero,,3,otro_tipo,50,,propia,1,gobierno,1,1,1,1
sin_cuenta,12,pago_algun_credito,mobiliario,1736,menor_100,4_a_7,3,mujer_no_soltera,,4,bienes_raices,31,,propia,1,obrero,1,0,1,1
menor_a_cero,30,pago_algun_credito,coche_usado,3857,menor_100,1_a_4,4,hombre_divorciado,,4,seguro_vida,40,,propia,1,administrativo,1,1,1,1
sin_cuenta,12,pago_algun_credito,TV,804,menor_100,mas_de_7,4,hombre_soltero,,4,otro_tipo,38,,propia,1,gobierno,1,0,1,1
menor_a_cero,45,pago_algun_credito,TV,1845,menor_100,1_a_4,4,hombre_soltero,,4,sin_activos,23,,prestada,1,gobierno,1,1,1,0
cero_a_200,45,no_ha_pagado,coche_usado,4576,100_a_500,desempleado,3,hombre_soltero,,4,otro_tipo,27,,propia,1,gobierno,1,0,1,1
